S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,6,53,12,0,9,0,9,6,18,5,2,0,0,10,5,11,17,7,22,18,64,13,1,44,1,6,23,16,0,0,1.51462948322296,0.632527828216553,0.842759549617767,1.59744024276733,0.400162935256958,0.591223955154419,1.05897223949432,0.493294477462769,0.95464038848877,1.25817584991455,0.487545847892761,0.894641101360321,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,10,49,12,10,9,0,9,7,13,7,1,4,1,9,5,9,20,4,19,20,62,16,0,48,4,9,24,4,0,1,1.51484858989716,0.632500946521759,0.843022108078003,1.59712302684784,0.400106579065323,0.591232836246491,1.06026816368103,0.492300480604172,0.957561612129211,1.25900197029114,0.487118929624558,0.896215081214905,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,9,51,13,1,8,0,7,9,14,3,1,3,0,8,2,8,27,2,23,18,68,12,0,50,3,14,27,8,0,0,1.51499903202057,0.632472097873688,0.843242883682251,1.59683418273926,0.400024384260178,0.591394007205963,1.06126475334167,0.491477936506271,0.959595024585724,1.25964295864105,0.486641049385071,0.897410035133362,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,7,51,14,0,9,0,9,8,14,6,13,5,0,8,2,5,23,2,23,20,64,15,0,46,4,18,27,13,0,0,1.51519596576691,0.632403373718262,0.843577086925507,1.59647715091705,0.399989545345306,0.5913125872612,1.0623414516449,0.490163803100586,0.962104737758636,1.26053035259247,0.485885351896286,0.898805618286133,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,11,51,11,0,9,1,7,7,13,6,0,5,0,10,1,9,22,8,21,16,62,14,1,45,3,16,28,13,0,1,1.51538705825806,0.63229912519455,0.843856573104858,1.59611165523529,0.399972319602966,0.591512501239777,1.0633579492569,0.489047765731811,0.96420818567276,1.26146221160889,0.485210329294205,0.899972498416901,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,16,50,13,3,7,5,6,6,16,0,0,4,11,7,3,10,22,4,22,19,67,11,3,44,3,16,27,4,0,0,1.51556277275085,0.632217288017273,0.844278395175934,1.59588754177094,0.399930775165558,0.591607511043549,1.06432044506073,0.488133043050766,0.966069877147675,1.26222169399261,0.484751343727112,0.901313066482544,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,11,50,15,1,8,8,8,6,18,8,0,9,0,11,3,5,23,7,23,16,67,14,2,48,2,12,26,6,1,0,1.51578772068024,0.63212525844574,0.844694077968597,1.59562706947327,0.399916708469391,0.591692864894867,1.06509268283844,0.487360507249832,0.96768718957901,1.26277947425842,0.484042048454285,0.902272880077362,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,8,52,13,2,5,0,13,6,13,6,1,7,0,8,3,7,23,9,27,18,67,13,0,46,3,17,30,5,0,0,1.51590442657471,0.631959855556488,0.845007002353668,1.59542810916901,0.39990708231926,0.591724455356598,1.06562292575836,0.48672679066658,0.968737661838532,1.26314318180084,0.483606308698654,0.903033912181854,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,6,55,7,0,6,0,7,7,13,7,0,3,0,10,0,11,25,4,24,18,69,13,1,44,2,9,28,7,0,0,1.51622080802917,0.631912767887116,0.845426917076111,1.59518086910248,0.399894416332245,0.591827929019928,1.06626451015472,0.485686928033829,0.969934523105621,1.26367962360382,0.483156710863113,0.903994560241699,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,13,49,12,1,4,0,4,6,16,3,4,8,0,7,2,10,25,14,25,16,67,13,0,48,4,9,31,5,0,0,1.51648008823395,0.63183581829071,0.84586226940155,1.59498953819275,0.399890869855881,0.592015027999878,1.06683957576752,0.484718322753906,0.971070826053619,1.26418900489807,0.482747822999954,0.904733002185822,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,11,51,7,0,5,1,8,5,14,3,0,2,0,6,2,11,21,5,23,21,67,11,9,48,4,9,31,5,0,0,1.51658892631531,0.631646037101746,0.846230328083038,1.59482729434967,0.399886399507523,0.592131435871124,1.06734991073608,0.483752280473709,0.971963465213776,1.2645754814148,0.48226273059845,0.9052694439888,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,13,55,8,0,6,1,10,6,14,4,0,8,0,7,6,10,23,7,22,16,65,11,0,46,6,9,30,6,0,0,1.51676619052887,0.631576240062714,0.846599817276001,1.59471499919891,0.399894595146179,0.592248916625977,1.06780743598938,0.482876271009445,0.972910702228546,1.26486837863922,0.481689304113388,0.905845046043396,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,13,54,12,0,5,0,9,6,14,7,2,4,5,5,3,7,22,8,23,16,64,12,1,48,3,10,31,8,0,0,1.5168399810791,0.631520867347717,0.84691572189331,1.59464824199677,0.399899005889893,0.592378318309784,1.0681015253067,0.482057303190231,0.973431408405304,1.26505482196808,0.481212288141251,0.906200766563416,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,11,55,7,0,4,0,7,6,11,9,0,1,0,6,3,8,18,6,22,17,68,11,1,45,3,9,34,7,2,0,1.51695382595062,0.631433486938477,0.847281336784363,1.59454011917114,0.399877160787582,0.592552363872528,1.06842482089996,0.481215387582779,0.974137306213379,1.26534414291382,0.480718106031418,0.9066002368927,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,12,51,13,6,6,8,12,4,11,9,1,9,1,6,3,11,27,11,20,14,67,11,1,44,3,9,29,6,3,0,1.51699125766754,0.631323218345642,0.847653865814209,1.59440755844116,0.399879693984985,0.592636466026306,1.0686616897583,0.480373859405518,0.974634349346161,1.26558661460876,0.480327010154724,0.906957030296326,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,4,8,54,10,1,8,1,9,6,17,6,1,3,0,9,2,10,23,8,22,12,67,12,0,45,1,9,25,8,12,0,1.51701986789703,0.631223201751709,0.847964823246002,1.59428894519806,0.399807244539261,0.59296452999115,1.06883537769318,0.479709893465042,0.975109875202179,1.26569056510925,0.480033695697784,0.907265305519104,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,13,50,13,1,6,0,7,6,16,12,2,7,1,7,3,6,24,6,22,16,67,14,0,49,6,11,31,6,1,11,1.51704883575439,0.631139039993286,0.848257124423981,1.59422397613525,0.399832308292389,0.593076825141907,1.06886124610901,0.479248464107513,0.975521445274353,1.26571106910706,0.479714721441269,0.907501995563507,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,10,50,13,0,7,0,4,9,15,10,0,3,2,4,3,9,25,10,21,16,65,9,1,48,6,12,31,6,0,1,1.51705062389374,0.631048142910004,0.848523676395416,1.5941903591156,0.399859458208084,0.593126893043518,1.06886422634125,0.478804081678391,0.975661516189575,1.26574230194092,0.47945299744606,0.907665848731995,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,14,51,13,0,9,0,10,5,21,12,1,2,15,8,3,9,21,6,21,16,66,11,1,45,0,13,26,11,0,1,1.51701962947845,0.6309734582901,0.848840415477753,1.59414875507355,0.399863362312317,0.593339920043945,1.06884825229645,0.478246659040451,0.975779354572296,1.26571941375732,0.479171812534332,0.907852947711945,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,13,49,17,0,6,0,9,1,17,11,1,4,0,8,4,6,23,8,20,15,71,10,1,49,3,14,35,6,1,0,1.51695907115936,0.630912065505981,0.849189937114716,1.59404897689819,0.399845808744431,0.593638122081757,1.06882166862488,0.477675557136536,0.975765466690064,1.26565849781036,0.478931486606598,0.907982528209686,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,6,15,51,11,0,9,0,9,3,14,11,2,2,0,9,0,10,24,7,22,17,67,12,0,46,4,13,28,5,7,0,1.51693832874298,0.630836009979248,0.849480628967285,1.59396290779114,0.399870038032532,0.593826711177826,1.06885182857513,0.477024018764496,0.97581273317337,1.26562368869782,0.478589206933975,0.908084869384766,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,14,50,11,0,9,0,8,5,14,12,0,3,0,7,3,8,25,6,22,16,68,12,0,48,2,7,28,4,1,0,1.51688504219055,0.630807995796204,0.849747121334076,1.59394884109497,0.399878680706024,0.594012677669525,1.06876814365387,0.476293802261353,0.975706934928894,1.2656683921814,0.478314697742462,0.908172845840454,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,13,50,11,0,10,0,11,4,11,7,1,8,0,7,3,8,24,7,23,17,68,9,0,48,1,11,29,4,0,0,1.51683688163757,0.630812346935272,0.849909245967865,1.59396421909332,0.399909317493439,0.594063341617584,1.06866192817688,0.4758041203022,0.975652635097504,1.26571083068848,0.478115320205689,0.908206045627594,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,13,53,11,0,10,0,8,11,13,7,1,7,4,7,3,8,23,5,22,17,69,12,7,48,4,9,30,1,1,0,1.51676905155182,0.630792081356049,0.850120663642883,1.59397375583649,0.399852842092514,0.59432464838028,1.06851613521576,0.475248456001282,0.975444197654724,1.26567780971527,0.477837979793549,0.908222854137421,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,13,52,11,1,10,2,6,5,15,8,0,0,1,5,3,11,25,8,21,16,64,8,0,48,8,16,29,6,1,0,1.51669585704803,0.63079297542572,0.850386083126068,1.59396922588348,0.399872988462448,0.594549596309662,1.06833851337433,0.474712938070297,0.975124061107636,1.26553535461426,0.477583944797516,0.908206582069397,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,13,49,9,0,8,2,10,7,16,8,0,4,3,5,3,10,25,2,17,17,71,8,6,49,5,0,31,5,13,10,1.51662659645081,0.630769908428192,0.850634098052979,1.59395277500153,0.399859607219696,0.59483128786087,1.068155169487,0.474248707294464,0.974830090999603,1.26537978649139,0.477368324995041,0.908103346824646,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,13,52,12,0,8,0,7,1,13,9,0,4,0,8,4,10,23,1,20,15,69,12,1,46,2,12,27,7,0,0,1.51647925376892,0.630648553371429,0.850844085216522,1.59395802021027,0.399861544370651,0.594946622848511,1.06794846057892,0.473589599132538,0.974268317222595,1.26526319980621,0.477111101150513,0.907963156700134,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,14,48,12,0,10,0,8,6,14,8,1,5,6,11,8,9,23,5,22,14,68,10,0,47,3,14,31,5,2,0,1.51637017726898,0.630708932876587,0.85102504491806,1.59398937225342,0.399881660938263,0.595091998577118,1.06767725944519,0.473053574562073,0.973893225193024,1.26513767242432,0.476846367120743,0.907813191413879,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,13,51,13,0,10,1,10,9,14,9,2,2,1,8,2,8,25,2,21,16,68,9,0,48,5,11,31,4,1,1,1.51626372337341,0.630679190158844,0.851136684417725,1.59401416778564,0.399849474430084,0.59523743391037,1.0675482749939,0.472597539424896,0.97357714176178,1.26503098011017,0.476643800735474,0.907665193080902,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,14,50,15,0,7,1,13,7,14,15,5,1,0,8,4,9,22,10,18,16,67,10,1,46,3,11,30,0,0,0,1.51615178585053,0.630655109882355,0.851282358169556,1.59405064582825,0.399854719638824,0.595351338386535,1.06733632087708,0.471935749053955,0.973068833351135,1.26489007472992,0.476284772157669,0.907408595085144,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,18,48,15,0,8,1,9,2,15,9,1,3,0,5,2,10,20,8,21,14,68,11,0,47,9,13,31,4,0,0,1.51600742340088,0.630629599094391,0.851453363895416,1.59409546852112,0.399874299764633,0.595509707927704,1.06707310676575,0.471220850944519,0.97256326675415,1.26470041275024,0.475844204425812,0.907039642333984,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3,16,53,15,0,7,1,9,5,15,10,2,4,1,8,3,10,23,3,19,15,66,6,6,48,2,13,30,5,0,3,1.51583516597748,0.630613803863525,0.851543486118317,1.59408020973206,0.399796426296234,0.595842242240906,1.06681728363037,0.470547407865524,0.972042381763458,1.26452648639679,0.475558519363403,0.906722784042358,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,17,52,15,0,7,1,9,7,14,8,0,10,1,3,3,9,18,5,23,15,66,9,6,46,2,11,30,6,0,0,1.51567316055298,0.630556344985962,0.851598560810089,1.59407913684845,0.399810791015625,0.595960676670074,1.06651306152344,0.46979159116745,0.971466064453125,1.26429617404938,0.475266724824905,0.906384706497192,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,17,52,15,0,2,0,9,5,14,11,0,6,2,3,3,8,21,3,19,14,67,9,1,48,4,10,27,2,0,9,1.51554465293884,0.63055557012558,0.851579308509827,1.59409928321838,0.399812281131744,0.596038579940796,1.06630706787109,0.469263821840286,0.970978200435638,1.26409506797791,0.475072801113129,0.906153857707977,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,21,52,15,13,6,0,7,0,17,9,1,12,1,5,2,7,23,2,19,14,66,8,0,47,8,12,30,5,0,1,1.51537132263184,0.630585193634033,0.851665079593658,1.59415090084076,0.39982733130455,0.596044838428497,1.06595516204834,0.468735486268997,0.97019624710083,1.26381731033325,0.474855273962021,0.905588746070862,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,16,50,13,1,6,0,9,5,16,3,1,1,0,9,3,8,20,2,19,13,68,11,0,44,4,12,31,4,0,2,1.51520335674286,0.630583345890045,0.851726651191711,1.59411680698395,0.399781286716461,0.596226632595062,1.06562173366547,0.468315184116363,0.96935510635376,1.26357209682465,0.474705845117569,0.905120670795441,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,14,56,7,3,5,1,8,2,15,9,0,6,0,9,0,12,22,4,18,14,67,9,0,45,0,11,31,6,1,0,1.51504290103912,0.630582869052887,0.851759672164917,1.59409832954407,0.399731516838074,0.596394002437592,1.06516933441162,0.467951267957687,0.96848201751709,1.26329147815704,0.474530220031738,0.904660105705261,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,16,51,10,0,13,0,7,3,19,5,1,6,4,5,2,7,22,5,20,13,67,8,1,42,4,10,30,6,0,0,1.51490068435669,0.630617141723633,0.851758539676666,1.59412741661072,0.3997603058815,0.596400558948517,1.0648010969162,0.467650532722473,0.967799723148346,1.26308083534241,0.474463433027267,0.904451072216034,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,16,52,11,0,4,0,16,5,16,4,0,8,1,7,3,11,22,4,19,16,69,7,1,46,3,11,27,6,0,0,1.51465451717377,0.630668103694916,0.851701319217682,1.59418773651123,0.399737983942032,0.596514344215393,1.06432497501373,0.467190951108933,0.966876268386841,1.26279985904694,0.474277824163437,0.903888881206512,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,17,51,11,1,4,0,7,4,17,8,0,5,1,5,7,12,24,1,18,15,69,8,1,45,3,15,30,5,0,1,1.51444327831268,0.630716741085053,0.851645469665527,1.59426760673523,0.399703621864319,0.596644341945648,1.06389343738556,0.466858953237534,0.965804576873779,1.26254165172577,0.474163770675659,0.903346419334412,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,18,56,11,0,4,0,9,7,17,5,1,4,0,6,4,11,23,0,20,10,68,9,0,47,0,11,30,5,1,1,1.51419496536255,0.630783379077911,0.851597845554352,1.59435379505157,0.399682760238647,0.596757233142853,1.06333529949188,0.466899663209915,0.964627981185913,1.26220858097076,0.474144816398621,0.902830839157104,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,16,53,7,0,2,1,9,4,16,7,0,4,0,5,5,8,23,2,21,10,70,9,1,46,5,11,31,8,8,0,1.51394164562225,0.630847811698914,0.851527273654938,1.5944436788559,0.399620622396469,0.596868813037872,1.06267559528351,0.466878294944763,0.963180422782898,1.26180112361908,0.474121510982513,0.902327954769134,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,17,54,12,1,7,0,9,3,18,4,1,0,1,5,12,8,24,5,17,13,69,9,1,45,3,1,29,6,0,1,1.51373732089996,0.630895495414734,0.851491808891296,1.59453558921814,0.39961364865303,0.596938371658325,1.06215572357178,0.466978460550308,0.962291955947876,1.26152217388153,0.474180340766907,0.901969850063324,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2,19,52,12,0,5,0,8,6,15,8,1,6,1,7,2,11,23,4,18,14,69,6,2,48,3,9,33,8,1,0,1.51346063613892,0.630968153476715,0.851417243480682,1.59463787078857,0.399591535329819,0.597109198570251,1.06150412559509,0.466940194368362,0.960862815380096,1.26112127304077,0.47422382235527,0.90148115158081,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,20,54,12,11,5,0,9,4,13,4,0,3,0,3,3,11,25,4,23,16,69,10,0,45,3,8,31,4,0,1,1.51313626766205,0.631006896495819,0.851314246654511,1.59474658966064,0.399578899145126,0.597211241722107,1.06082904338837,0.466993808746338,0.959601104259491,1.26072633266449,0.47420597076416,0.90092921257019,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,17,55,10,1,5,0,7,5,17,5,2,1,0,9,5,8,25,5,21,12,69,7,2,42,3,13,35,4,1,1,1.51288080215454,0.631011068820953,0.851272881031036,1.59483969211578,0.399544894695282,0.597368955612183,1.06007552146912,0.466823250055313,0.958059966564178,1.26030492782593,0.474112838506699,0.900340676307678,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,19,55,11,0,4,0,8,7,15,6,1,0,1,8,3,11,23,5,18,11,69,10,1,42,2,14,31,1,7,0,1.51270413398743,0.631019592285156,0.851248264312744,1.59492802619934,0.399524986743927,0.597483575344086,1.05951261520386,0.466996669769287,0.957061588764191,1.25995874404907,0.474065184593201,0.899840295314789,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,18,54,7,5,8,13,9,4,16,13,2,7,0,5,3,7,23,5,19,13,67,10,0,44,3,8,32,4,0,0,1.51242923736572,0.631033480167389,0.851217865943909,1.59505176544189,0.399492979049683,0.597596287727356,1.05862855911255,0.467086583375931,0.955463945865631,1.25943446159363,0.474083006381988,0.899181246757507,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,20,55,11,0,5,2,9,12,21,7,12,5,0,8,3,6,23,8,19,17,66,7,1,43,3,10,36,4,1,0,1.51213502883911,0.631044685840607,0.851176738739014,1.59516525268555,0.399456083774567,0.597740948200226,1.05772471427917,0.46729251742363,0.953828752040863,1.25880181789398,0.474112629890442,0.898438155651093,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,22,54,13,0,10,0,8,5,16,7,1,5,6,5,2,10,24,9,13,13,63,8,0,46,0,7,32,4,0,0,1.51186263561249,0.631077587604523,0.851128220558167,1.59528565406799,0.399420589208603,0.597923338413239,1.05677890777588,0.467643558979034,0.952172636985779,1.25810420513153,0.474161148071289,0.897558808326721,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,19,54,14,11,6,1,7,10,15,9,2,3,1,8,4,8,25,2,17,14,67,8,1,43,4,13,30,4,1,0,1.51156806945801,0.631096482276917,0.851055443286896,1.59544169902802,0.399385899305344,0.598107635974884,1.05576300621033,0.467814177274704,0.950172603130341,1.25736606121063,0.474469840526581,0.896731019020081,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,19,55,12,0,5,3,13,5,15,6,0,6,0,5,3,6,25,7,15,16,67,8,1,45,2,0,31,6,1,1,1.51139736175537,0.631091713905335,0.851047813892365,1.59554266929626,0.39939221739769,0.598186075687408,1.05493760108948,0.468102812767029,0.94875568151474,1.2567378282547,0.474579781293869,0.89589923620224,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,20,55,13,0,5,0,5,5,15,9,0,4,3,8,3,7,25,3,15,14,65,7,1,46,4,1,30,6,0,0,1.5111837387085,0.631084799766541,0.851079881191254,1.5956814289093,0.399405747652054,0.598356902599335,1.0537496805191,0.468419522047043,0.946631550788879,1.25579130649567,0.474863529205322,0.894805073738098,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,19,53,10,0,5,0,8,2,17,6,5,1,0,5,3,7,22,6,15,12,64,9,1,43,1,11,36,3,0,1,1.51095724105835,0.631094694137573,0.851137280464172,1.59573972225189,0.399367153644562,0.598578214645386,1.05251860618591,0.468844413757324,0.944475889205933,1.25482785701752,0.47514283657074,0.893659830093384,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,16,55,15,0,4,0,8,4,19,6,0,3,0,2,0,9,20,6,17,12,61,12,4,43,0,14,30,4,0,0,1.5107616186142,0.631108522415161,0.851175725460053,1.59581077098846,0.39936888217926,0.598686575889587,1.05123960971832,0.469124913215637,0.942176818847656,1.25388503074646,0.475390583276749,0.892535328865051,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,18,54,15,0,7,0,7,7,18,8,1,3,1,3,3,9,24,4,19,13,63,9,10,44,1,0,26,5,2,1,1.51063179969788,0.631120562553406,0.851211249828339,1.59588122367859,0.399383962154388,0.598777234554291,1.05022203922272,0.469330042600632,0.940205156803131,1.25319385528564,0.475635409355164,0.89158707857132,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,17,52,14,0,4,1,10,4,15,8,2,1,1,0,4,6,23,6,19,11,62,9,0,44,7,0,30,4,0,1,1.51045310497284,0.631145834922791,0.851243138313293,1.59594988822937,0.399362713098526,0.598924517631531,1.04885709285736,0.469798505306244,0.93744558095932,1.25220119953156,0.475763767957687,0.890266299247742,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,15,51,13,0,5,0,7,4,21,9,0,5,1,4,4,10,23,0,13,17,61,8,2,42,3,5,31,5,0,7,1.51019906997681,0.631183683872223,0.851313412189483,1.59595394134521,0.399306774139404,0.599218904972076,1.04743707180023,0.470347136259079,0.934386014938354,1.25114381313324,0.475946605205536,0.888963341712952,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,19,49,14,0,5,0,9,7,17,10,1,6,0,6,5,5,23,2,18,12,59,9,1,43,3,0,31,4,0,0,1.50996112823486,0.631155252456665,0.851336658000946,1.59594023227692,0.399295568466186,0.599490642547607,1.04604923725128,0.470820754766464,0.931025624275208,1.25018227100372,0.475887000560761,0.887492537498474,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,21,47,13,0,6,0,8,5,17,8,14,8,0,5,3,7,31,5,16,12,63,6,1,43,13,1,31,6,0,0,1.50974571704865,0.631173312664032,0.851361155509949,1.59591066837311,0.399194121360779,0.599788963794708,1.04495763778687,0.471187382936478,0.928579449653626,1.24950671195984,0.475763261318207,0.886290907859802,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,19,53,16,6,1,0,5,6,14,10,0,4,0,4,3,8,29,9,22,12,64,8,0,42,3,0,33,8,0,0,1.50951373577118,0.631177484989166,0.85141521692276,1.59590315818787,0.399134069681168,0.600049376487732,1.04381334781647,0.471101611852646,0.924493134021759,1.24870479106903,0.475670844316483,0.88469672203064,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,18,46,14,0,12,0,6,8,21,8,0,4,0,4,3,10,27,7,22,13,63,9,0,44,3,0,31,3,0,4,1.50931286811829,0.631181955337524,0.851478219032288,1.59592711925507,0.399081289768219,0.600315392017365,1.04229247570038,0.471057623624802,0.920508444309235,1.24784433841705,0.475596129894257,0.883142471313477,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,23,49,14,0,4,0,6,3,18,6,1,1,0,5,3,11,28,8,18,15,64,9,1,45,0,1,32,10,0,0,1.50913441181183,0.631173253059387,0.851540207862854,1.59600961208344,0.399099290370941,0.600422203540802,1.04059672355652,0.471126466989517,0.916193962097168,1.24683797359467,0.475500881671906,0.881509006023407,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,24,49,14,1,9,0,7,5,20,4,1,5,0,6,5,6,31,6,15,16,64,7,2,44,7,7,33,7,1,0,1.50903010368347,0.631162345409393,0.851614475250244,1.59604632854462,0.399125635623932,0.600506961345673,1.03937721252441,0.47123321890831,0.912638068199158,1.24600446224213,0.47542017698288,0.880244195461273,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,21,51,16,0,5,1,2,6,20,11,1,4,1,6,3,10,28,8,15,15,61,8,1,46,3,9,33,4,0,0,1.50890254974365,0.631099104881287,0.851796805858612,1.59607100486755,0.399154156446457,0.60069876909256,1.03769361972809,0.471509695053101,0.907799363136292,1.24482476711273,0.475131452083588,0.878337621688843,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2,15,50,18,0,4,9,3,5,27,8,1,1,0,2,3,8,29,6,15,13,62,7,0,46,1,9,29,6,0,0,1.5087890625,0.631039142608643,0.852001667022705,1.59610044956207,0.399177998304367,0.600935518741608,1.03598344326019,0.47163513302803,0.903078496456146,1.24363660812378,0.47492328286171,0.8763188123703,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
