S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
17,0,16,45,142,0,7,0,14,37,15,8,1,16,1,1,1,4,6,40,23,5,72,23,3,120,1,19,14,4,0,0,1.45403587818146,0.600097835063934,0.904402554035187,1.56025636196136,0.406972527503967,0.637208878993988,1.24716901779175,0.515857458114624,0.398665547370911,1.24058175086975,0.48365393280983,0.628717541694641,16_Aug_2023_11_24
15,1,11,44,141,0,6,1,14,36,14,16,1,20,1,2,1,4,6,42,22,5,71,24,5,120,3,18,13,7,0,0,1.45371270179749,0.599958479404449,0.904318451881409,1.56023395061493,0.407006055116653,0.637341618537903,1.25351941585541,0.515292108058929,0.395971745252609,1.24375855922699,0.483425617218018,0.625912845134735,16_Aug_2023_11_24
17,0,11,44,138,0,3,1,15,36,15,21,1,22,1,4,1,12,6,41,26,10,72,22,1,121,4,18,14,7,0,0,1.45332741737366,0.599945783615112,0.904133498668671,1.56022274494171,0.407074183225632,0.637386977672577,1.26207828521729,0.514368534088135,0.392512649297714,1.24739742279053,0.483096420764923,0.622489869594574,16_Aug_2023_11_24
15,0,13,38,133,2,2,0,15,32,16,19,1,25,0,4,1,4,6,44,26,7,67,21,1,124,4,21,17,8,0,0,1.45294272899628,0.600029289722443,0.90388822555542,1.56024384498596,0.407051026821137,0.637706279754639,1.2706800699234,0.513278663158417,0.389494895935059,1.25118839740753,0.482749193906784,0.619220972061157,16_Aug_2023_11_24
18,0,14,40,141,0,2,0,13,30,15,17,0,19,1,3,2,5,6,41,27,7,65,18,0,124,4,19,15,8,0,2,1.45258450508118,0.600075244903564,0.903535664081574,1.56039679050446,0.4070745408535,0.637721359729767,1.27970695495605,0.511986017227173,0.386789858341217,1.25453460216522,0.482451260089874,0.616135895252228,16_Aug_2023_11_24
17,0,16,38,136,0,3,0,14,35,15,18,1,16,0,0,0,11,7,43,27,8,69,17,1,119,3,20,18,10,1,0,1.45224726200104,0.600172698497772,0.90316504240036,1.56053125858307,0.40701162815094,0.638004899024963,1.28905737400055,0.510589718818665,0.384675443172455,1.25784158706665,0.482117265462875,0.613337993621826,16_Aug_2023_11_24
13,2,12,51,134,0,6,1,15,36,14,14,0,19,4,5,5,5,7,40,28,9,67,20,1,127,5,19,14,5,0,0,1.45189321041107,0.600204885005951,0.902771055698395,1.5607476234436,0.406960248947144,0.638129115104675,1.2977192401886,0.509737193584442,0.382546305656433,1.26104390621185,0.481921970844269,0.61067533493042,16_Aug_2023_11_24
19,0,13,45,131,0,5,0,10,33,17,20,0,22,0,2,2,1,6,38,25,7,66,23,4,129,4,20,14,6,6,0,1.45160746574402,0.600388407707214,0.902389526367188,1.56104755401611,0.406924694776535,0.63819295167923,1.3070455789566,0.508279502391815,0.381224274635315,1.26401567459106,0.481502532958984,0.608293473720551,16_Aug_2023_11_24
16,0,11,51,126,1,8,0,17,37,14,24,1,16,3,1,2,4,6,39,27,13,67,21,10,124,1,18,15,14,1,0,1.45135724544525,0.600519597530365,0.902039229869842,1.56138169765472,0.407073438167572,0.637900710105896,1.31676506996155,0.50620424747467,0.379637688398361,1.26711285114288,0.480770140886307,0.60605925321579,16_Aug_2023_11_24
19,7,10,44,122,1,4,0,15,32,11,19,0,17,0,4,2,3,2,40,22,9,65,22,2,124,2,23,13,10,1,1,1.45110309123993,0.60051691532135,0.901681125164032,1.56163251399994,0.407011687755585,0.63801121711731,1.32620990276337,0.504456102848053,0.379079818725586,1.26995146274567,0.480205684900284,0.603942692279816,16_Aug_2023_11_24
19,2,15,48,126,0,6,1,15,32,15,20,0,16,1,3,1,5,5,38,27,11,69,28,2,133,5,22,15,6,9,0,1.45087277889252,0.600510716438293,0.901250720024109,1.56184661388397,0.407016664743423,0.638003051280975,1.33550333976746,0.503039121627808,0.378472506999969,1.27291285991669,0.479472100734711,0.601963043212891,16_Aug_2023_11_24
17,1,15,48,123,4,7,1,17,36,19,27,2,16,0,2,2,6,4,41,27,11,67,25,1,141,4,20,15,12,1,0,1.45067238807678,0.600607872009277,0.900917291641235,1.562140583992,0.406968265771866,0.638177454471588,1.34399998188019,0.501933217048645,0.378165125846863,1.27580654621124,0.478632837533951,0.600098729133606,16_Aug_2023_11_24
19,2,14,49,125,1,5,1,15,37,14,30,0,13,0,2,3,2,5,39,27,9,70,24,2,147,2,23,15,9,0,0,1.45044338703156,0.600643157958984,0.900725662708282,1.56237030029297,0.406907081604004,0.638329148292542,1.35225749015808,0.501030504703522,0.377776652574539,1.27884340286255,0.477477252483368,0.598385453224182,16_Aug_2023_11_24
19,0,15,46,125,1,8,11,14,33,17,33,10,17,0,1,1,2,5,37,24,8,68,22,1,146,3,25,13,10,1,7,1.45022618770599,0.600666463375092,0.900565683841705,1.56261193752289,0.407059133052826,0.638056695461273,1.36017787456512,0.499620914459229,0.378013283014297,1.28193819522858,0.476569265127182,0.596790373325348,16_Aug_2023_11_24
14,1,15,43,126,1,5,1,13,41,17,35,0,17,1,6,2,4,6,36,24,12,71,26,2,149,4,24,15,8,0,0,1.45007050037384,0.600680708885193,0.900405466556549,1.56274247169495,0.407067388296127,0.63806027173996,1.36654758453369,0.498508155345917,0.378000944852829,1.28424894809723,0.476140379905701,0.595564723014832,16_Aug_2023_11_24
18,1,13,44,120,0,8,1,18,33,12,36,1,19,3,6,0,4,1,37,27,10,71,26,0,145,3,26,14,10,1,1,1.44992530345917,0.600756287574768,0.900025606155396,1.56293332576752,0.407150000333786,0.638028681278229,1.37488555908203,0.496969133615494,0.378457903862,1.28727471828461,0.475542336702347,0.593891680240631,16_Aug_2023_11_24
15,2,11,50,132,0,10,0,18,25,15,31,7,11,0,2,1,1,5,38,26,9,71,31,2,155,3,27,14,8,0,0,1.44966876506805,0.600908279418945,0.899817585945129,1.56324756145477,0.407203644514084,0.63801920413971,1.38288605213165,0.496304094791412,0.378517210483551,1.29020822048187,0.475066721439362,0.592288553714752,16_Aug_2023_11_24
17,3,11,48,125,15,10,0,16,33,16,35,0,18,0,8,3,3,6,35,27,9,72,24,1,161,2,25,15,4,0,0,1.44947397708893,0.601065814495087,0.899552464485168,1.56335043907166,0.407202631235123,0.638271629810333,1.39055073261261,0.495593935251236,0.378784507513046,1.29310071468353,0.474605441093445,0.590642333030701,16_Aug_2023_11_24
17,0,20,40,124,0,8,0,16,31,17,39,0,24,0,6,2,2,4,32,27,10,72,28,2,155,3,20,14,9,4,0,1.44930803775787,0.601160526275635,0.899224162101746,1.56354475021362,0.407410800457001,0.638072490692139,1.39784026145935,0.495351165533066,0.378501266241074,1.29610443115234,0.474247694015503,0.588941514492035,16_Aug_2023_11_24
18,5,17,40,117,0,7,0,15,36,18,39,1,17,0,11,2,2,3,33,27,10,72,25,1,159,3,27,14,11,2,3,1.44914078712463,0.601153433322907,0.898950278759003,1.56368637084961,0.40744411945343,0.638112008571625,1.40472221374512,0.495050638914108,0.378834635019302,1.29944455623627,0.474119901657105,0.587235867977142,16_Aug_2023_11_24
13,1,15,45,121,0,6,1,16,44,13,40,1,16,1,5,1,3,5,30,29,9,71,28,0,154,2,28,14,7,0,0,1.44898688793182,0.601113259792328,0.898673236370087,1.56384062767029,0.407529979944229,0.638084411621094,1.4112161397934,0.495108842849731,0.378736436367035,1.30246567726135,0.474242985248566,0.585666418075562,16_Aug_2023_11_24
15,3,18,53,118,9,5,0,19,39,13,43,0,20,1,4,2,5,4,30,26,6,66,23,1,156,2,20,15,11,1,0,1.44886767864227,0.601170301437378,0.898381292819977,1.56410455703735,0.407571613788605,0.638089776039124,1.41763067245483,0.494796007871628,0.379311323165894,1.30550646781921,0.474009454250336,0.584115982055664,16_Aug_2023_11_24
12,2,15,45,117,0,11,0,18,41,12,50,0,19,0,8,0,3,5,26,27,8,73,21,0,148,4,28,15,11,0,0,1.44873642921448,0.601147651672363,0.898052573204041,1.56433176994324,0.407516539096832,0.638231158256531,1.42439711093903,0.493947744369507,0.380261600017548,1.30843186378479,0.473652690649033,0.582672357559204,16_Aug_2023_11_24
10,0,13,51,124,8,12,0,15,42,15,44,1,20,0,11,3,4,4,30,28,10,67,25,5,151,3,24,17,11,1,0,1.44867217540741,0.601122856140137,0.897867023944855,1.56460511684418,0.407691657543182,0.638062059879303,1.43043315410614,0.494211554527283,0.380389779806137,1.31127619743347,0.473509073257446,0.581237494945526,16_Aug_2023_11_24
13,0,16,51,121,3,10,0,13,39,16,42,7,20,0,1,1,2,3,29,27,6,68,26,1,151,6,24,17,11,0,0,1.44867062568665,0.601088225841522,0.897647321224213,1.5648295879364,0.407625496387482,0.638270437717438,1.4367299079895,0.49358269572258,0.381158918142319,1.31427299976349,0.473409712314606,0.580028533935547,16_Aug_2023_11_24
13,3,12,50,115,1,5,0,15,44,13,44,0,12,0,4,0,0,3,27,26,9,69,28,1,154,0,22,12,16,1,9,1.44865524768829,0.601028203964233,0.897449851036072,1.56522655487061,0.407789975404739,0.637998461723328,1.44234371185303,0.493237406015396,0.381876051425934,1.31696557998657,0.473231047391892,0.578963577747345,16_Aug_2023_11_24
12,1,13,41,118,1,6,0,14,34,17,45,0,13,0,5,2,0,3,29,30,9,73,30,0,150,3,29,14,12,0,2,1.44867670536041,0.600922524929047,0.89725923538208,1.56553876399994,0.407930135726929,0.637849926948547,1.4482274055481,0.493352353572846,0.382170081138611,1.31985092163086,0.47295668721199,0.57797509431839,16_Aug_2023_11_24
17,1,12,51,117,0,4,2,11,46,14,51,1,12,0,4,2,0,0,29,27,7,65,28,1,151,10,28,15,11,0,0,1.44874548912048,0.600824892520905,0.897151708602905,1.56576752662659,0.407986581325531,0.637794435024262,1.45252454280853,0.492825359106064,0.38271576166153,1.32206761837006,0.472823739051819,0.577236533164978,16_Aug_2023_11_24
