S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,
3,12,8,32,10,0,6,1,30,3,24,4,0,3,0,5,1,8,13,14,19,9,53,17,3,35,3,19,12,9,3,0,1.55810761451721,0.647317349910736,0.816632091999054,1.65130317211151,0.413405239582062,0.583197355270386,1.12600958347321,0.546494603157043,0.60366952419281,1.23795855045319,0.525917530059814,0.743800401687622,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,12,10,30,13,0,7,2,28,5,24,1,1,2,1,3,3,4,17,14,18,8,54,21,7,37,3,14,15,5,0,1,1.55821120738983,0.64746230840683,0.816507875919342,1.65071487426758,0.413255572319031,0.583146870136261,1.12352752685547,0.547044038772583,0.610008001327515,1.23763167858124,0.526343941688538,0.748553216457367,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,13,10,28,10,0,7,0,29,6,23,1,0,4,1,5,1,6,11,15,28,7,56,16,3,36,3,18,13,9,1,0,1.55831384658813,0.647650003433228,0.816275417804718,1.65018224716187,0.413212150335312,0.582773327827454,1.12098121643066,0.547530353069305,0.616728842258453,1.23742842674255,0.526556491851807,0.753417432308197,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,14,7,33,11,0,2,1,28,1,25,3,0,3,0,1,2,6,12,15,24,4,53,19,1,37,5,20,11,8,1,1,1.55835747718811,0.647697687149048,0.816021144390106,1.64964127540588,0.413230508565903,0.582259118556976,1.1185085773468,0.547983586788178,0.623821675777435,1.23724710941315,0.526608824729919,0.758224248886108,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,11,9,34,12,0,4,0,29,1,25,0,1,3,0,3,4,8,10,11,24,4,54,25,5,38,4,19,17,9,3,1,1.55836248397827,0.647846341133118,0.815786004066467,1.64920353889465,0.4132499396801,0.581922888755798,1.11673176288605,0.548325657844543,0.62919020652771,1.23717796802521,0.526590168476105,0.761749923229218,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,11,9,34,13,0,5,0,29,3,23,4,0,2,0,3,1,13,16,11,28,4,55,20,6,39,3,16,20,6,11,1,1.55835127830505,0.647925913333893,0.815483152866364,1.64872217178345,0.413147628307343,0.581644177436829,1.11456513404846,0.548509120941162,0.636100351810455,1.2372624874115,0.526435911655426,0.766396045684814,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,13,5,30,9,0,7,0,34,0,26,5,0,2,4,1,1,14,14,16,23,4,53,19,1,36,7,16,15,9,0,1,1.55830645561218,0.648040592670441,0.815194129943848,1.64822542667389,0.413063555955887,0.581324994564056,1.11269795894623,0.548447787761688,0.643072187900543,1.23757541179657,0.526033401489258,0.770885407924652,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,12,7,33,12,6,7,0,29,0,23,7,1,4,0,3,2,8,11,9,23,6,52,21,0,37,4,20,11,9,1,1,1.5583301782608,0.648131608963013,0.814919650554657,1.64766848087311,0.41295114159584,0.580826044082642,1.11110436916351,0.548140823841095,0.649587154388428,1.23804044723511,0.525673091411591,0.775396287441254,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,12,7,33,14,0,8,0,28,4,23,4,0,2,2,1,3,10,14,9,25,7,49,23,3,39,2,22,14,6,12,0,1.55835628509521,0.648256540298462,0.814693450927734,1.64716982841492,0.412905067205429,0.580449521541595,1.10938251018524,0.547530055046082,0.65638679265976,1.23855865001678,0.525325238704681,0.779642522335053,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
16,16,12,32,12,0,4,0,27,1,23,5,0,3,1,0,2,13,15,11,23,7,54,23,3,39,2,19,14,9,2,1,1.55837547779083,0.64834475517273,0.814467191696167,1.64685106277466,0.412861883640289,0.580327093601227,1.10797452926636,0.547011196613312,0.661628425121307,1.23889911174774,0.525151312351227,0.782769858837128,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,11,5,31,13,1,6,0,29,0,22,6,7,3,0,1,1,13,13,7,24,5,58,19,1,38,4,21,15,6,2,0,1.55843985080719,0.648345828056335,0.81425267457962,1.64650774002075,0.412900120019913,0.579903542995453,1.10595881938934,0.546331107616425,0.668796479701996,1.23923921585083,0.524872899055481,0.786962807178497,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,10,7,32,15,0,6,0,29,0,24,4,0,8,0,2,1,12,17,5,27,4,58,19,1,38,4,17,15,8,1,0,1.55848002433777,0.648442506790161,0.814019858837128,1.64616286754608,0.41292604804039,0.579615473747253,1.10388910770416,0.545692443847656,0.675938725471497,1.23975503444672,0.524458944797516,0.791154623031616,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,8,5,28,12,0,6,1,27,2,26,4,0,2,14,0,1,12,13,9,25,6,57,15,2,38,4,21,14,8,8,1,1.55853736400604,0.648547947406769,0.813798248767853,1.64585494995117,0.41298571228981,0.579088151454926,1.10217440128326,0.544896125793457,0.682923197746277,1.24038732051849,0.524043500423431,0.795481145381928,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,8,6,30,8,2,6,14,25,1,26,5,1,0,0,0,5,9,15,7,27,6,54,21,0,37,5,18,16,6,0,0,1.55860412120819,0.648656725883484,0.813527464866638,1.6453949213028,0.412903130054474,0.578913629055023,1.10059010982513,0.543772161006928,0.689613878726959,1.2410569190979,0.523716628551483,0.799676477909088,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
12,6,6,30,11,0,9,3,26,2,27,5,11,5,1,0,3,10,15,6,28,7,56,21,6,40,6,18,12,9,0,7,1.55864679813385,0.648732244968414,0.813352406024933,1.64515852928162,0.412738472223282,0.5789914727211,1.09957993030548,0.542799949645996,0.694615244865418,1.24158751964569,0.523506224155426,0.802700579166412,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,9,5,28,9,0,10,2,29,1,24,15,3,0,2,1,2,15,14,6,27,6,55,16,3,38,5,17,19,8,0,0,1.55871760845184,0.648882448673248,0.81315678358078,1.64483094215393,0.412747859954834,0.578704833984375,1.09818851947784,0.541497766971588,0.701365232467651,1.24221181869507,0.523310422897339,0.806581437587738,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,7,3,25,18,1,7,1,27,0,25,8,0,0,0,2,0,13,13,7,26,4,54,19,2,40,6,20,16,8,2,0,1.55878007411957,0.649070084095001,0.812986373901367,1.64451837539673,0.412635982036591,0.578517138957977,1.09692490100861,0.540105938911438,0.708125233650208,1.2428560256958,0.523108005523682,0.810237944126129,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
12,10,6,28,13,1,9,4,27,2,29,7,0,0,0,3,3,14,10,6,33,4,54,19,3,36,4,19,15,8,0,1,1.55894184112549,0.649132966995239,0.812919497489929,1.644202709198,0.412660032510758,0.578284382820129,1.09508514404297,0.538796901702881,0.714910387992859,1.24361002445221,0.522913455963135,0.81379771232605,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,9,2,29,13,0,10,0,28,1,26,5,0,1,0,6,3,13,13,5,29,4,56,21,5,42,4,18,14,8,1,0,1.55907833576202,0.649227619171143,0.812912821769714,1.64387035369873,0.412769317626953,0.577943682670593,1.09388244152069,0.537201404571533,0.721344888210297,1.24446892738342,0.52252471446991,0.817326724529266,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,14,7,29,7,0,11,0,27,2,26,7,2,2,0,3,3,9,14,9,31,5,57,21,1,42,3,20,17,6,1,3,1.55925214290619,0.649342179298401,0.812957108020783,1.64345121383667,0.412792921066284,0.577778935432434,1.09252631664276,0.535753488540649,0.727424740791321,1.24528682231903,0.522059619426727,0.820752799510956,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
17,9,5,32,9,5,10,5,25,5,27,4,1,1,0,3,4,15,17,7,34,7,57,17,1,38,6,17,18,11,2,0,1.55936920642853,0.649409770965576,0.812998235225678,1.64310586452484,0.412911266088486,0.577508211135864,1.09138941764832,0.534322857856751,0.732287168502808,1.24584937095642,0.521659553050995,0.823139309883118,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,11,5,27,14,0,10,1,25,3,23,3,0,4,1,4,6,12,16,8,32,7,59,23,1,44,1,15,15,11,11,2,1.55950486660004,0.649535119533539,0.813112080097199,1.64259827136993,0.412943035364151,0.577468037605285,1.09022378921509,0.532137036323547,0.739080905914306,1.2465455532074,0.521204054355621,0.826186716556549,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,12,8,29,7,0,12,6,32,1,25,10,0,2,14,1,0,16,13,11,31,8,60,22,0,45,10,16,17,9,3,0,1.55970454216003,0.64969128370285,0.813206136226654,1.64221596717834,0.412999123334885,0.577351868152618,1.08894085884094,0.530117213726044,0.74635660648346,1.24731683731079,0.520884096622467,0.829105317592621,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,7,11,30,11,1,11,0,27,0,27,4,1,4,0,1,4,12,15,7,31,6,61,22,1,47,4,16,18,12,0,0,1.5599262714386,0.649758338928223,0.813425779342651,1.64190828800201,0.413115471601486,0.577173054218292,1.08755993843079,0.528086543083191,0.753475368022919,1.2480263710022,0.520529329776764,0.831909537315369,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,6,10,31,13,1,11,8,25,6,26,3,1,2,1,2,2,8,15,8,32,12,62,23,2,46,9,17,20,10,0,0,1.56013226509094,0.649776339530945,0.813401877880096,1.64153385162354,0.413184434175491,0.577138364315033,1.08636665344238,0.525885045528412,0.760099291801453,1.24872171878815,0.520116329193115,0.834767043590546,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,10,12,31,12,0,10,0,24,4,26,5,0,1,14,2,12,16,14,3,31,9,68,22,0,49,5,18,19,10,0,0,1.56027603149414,0.650068342685699,0.813465714454651,1.64118576049805,0.413282245397568,0.576962769031525,1.08537757396698,0.523336708545685,0.766240775585175,1.24940526485443,0.519693315029144,0.837602317333221,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,9,11,32,15,0,11,0,25,2,23,5,1,2,6,8,6,14,18,11,32,8,69,23,1,46,5,16,18,10,0,0,1.56039953231812,0.650126397609711,0.813587784767151,1.64089834690094,0.41342043876648,0.576797425746918,1.08460593223572,0.521257996559143,0.770799160003662,1.24980938434601,0.51940268278122,0.839579641819,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,11,12,29,11,14,10,1,27,2,22,5,0,1,0,4,0,13,16,9,35,2,70,24,9,52,6,20,19,10,0,0,1.56055474281311,0.650087654590607,0.813821136951447,1.64045608043671,0.413527727127075,0.576626837253571,1.08380138874054,0.518479704856873,0.777160346508026,1.25039744377136,0.518911123275757,0.842137634754181,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,13,2,30,13,0,10,1,26,3,27,8,0,3,0,1,2,13,17,14,36,6,67,24,0,44,4,20,23,10,0,2,1.56078112125397,0.649828135967255,0.814374804496765,1.64010226726532,0.413602381944656,0.576572000980377,1.08296763896942,0.516179978847504,0.783792853355408,1.25103402137756,0.518297135829926,0.844707429409027,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,9,2,32,17,1,12,0,30,2,27,0,5,8,1,0,3,10,18,7,36,5,67,19,1,48,10,20,18,7,1,5,1.56093835830688,0.649813055992126,0.814629793167114,1.63961517810822,0.413696616888046,0.576535999774933,1.08261692523956,0.513855457305908,0.790395855903626,1.25187158584595,0.517490088939667,0.847444295883179,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,8,7,30,17,1,15,1,26,5,26,3,0,0,1,9,2,12,18,10,37,6,67,23,4,45,5,17,19,11,0,0,1.56116342544556,0.649719059467316,0.815158486366272,1.63920617103577,0.413777202367783,0.57649439573288,1.08265888690948,0.511316120624542,0.796574592590332,1.25284230709076,0.516483724117279,0.850411295890808,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,9,5,33,17,0,11,0,30,2,28,3,1,2,0,5,2,15,19,10,38,11,67,22,2,43,5,15,20,11,0,0,1.56130790710449,0.649702966213226,0.815424561500549,1.63874518871307,0.413771480321884,0.576648235321045,1.08279192447662,0.508983135223389,0.802225112915039,1.25388026237488,0.515488207340241,0.853289067745209,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,12,1,34,15,0,9,0,30,5,27,4,1,3,1,9,1,12,18,8,36,3,62,18,11,43,5,20,22,8,1,7,1.56145441532135,0.649596333503723,0.815683484077454,1.63820171356201,0.413948804140091,0.576413452625275,1.08300769329071,0.506639122962952,0.807628154754639,1.25474119186401,0.514397382736206,0.85600471496582,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,9,9,32,21,0,7,0,30,4,28,2,0,1,0,3,2,11,19,9,38,10,67,23,3,42,7,18,21,7,1,0,1.56157207489014,0.649593532085419,0.816079199314117,1.63769829273224,0.414053708314896,0.576335430145264,1.08347356319428,0.504445612430573,0.812924385070801,1.25576519966125,0.513327419757843,0.858547329902649,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,9,7,31,15,1,9,1,22,6,27,4,0,5,4,5,3,12,18,12,37,4,79,21,3,45,7,16,21,13,0,14,1.56165063381195,0.649665772914887,0.816323399543762,1.63732504844666,0.41411304473877,0.576285421848297,1.08391630649567,0.502860486507416,0.816746592521668,1.25660276412964,0.512476682662964,0.860557794570923,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,10,11,31,15,0,9,12,22,6,26,7,0,1,0,5,3,10,19,7,35,8,77,21,2,48,5,19,22,10,5,0,1.56176245212555,0.64976042509079,0.816654920578003,1.63670516014099,0.414169549942017,0.576367974281311,1.08446145057678,0.500875353813171,0.82152509689331,1.25777947902679,0.511190176010132,0.863159120082855,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,11,5,34,16,0,9,1,29,4,27,5,0,3,0,4,0,9,19,4,39,8,79,21,2,48,3,19,25,10,0,0,1.56189358234406,0.649704277515411,0.817046821117401,1.63616704940796,0.414278715848923,0.576338469982147,1.08508229255676,0.498772382736206,0.825774312019348,1.25895357131958,0.510008335113525,0.865735232830048,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,8,5,35,21,0,7,0,21,1,27,5,0,1,4,4,2,13,21,5,40,8,83,21,3,49,4,19,23,8,1,1,1.5620778799057,0.649588108062744,0.817550718784332,1.63553869724274,0.414324045181274,0.576389968395233,1.08561277389526,0.496762454509735,0.829581439495087,1.2597621679306,0.509057581424713,0.867927610874176,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,10,5,34,15,0,8,0,25,2,27,10,1,0,0,4,6,15,15,8,33,4,79,21,1,48,3,19,27,10,1,0,1.56221640110016,0.649554908275604,0.817918360233307,1.63496100902557,0.414422392845154,0.576422810554504,1.08616161346436,0.494960129261017,0.832912147045136,1.26045322418213,0.508220255374908,0.869786441326141,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
19,9,3,34,16,2,10,0,27,2,27,4,9,0,14,2,2,12,19,7,35,7,80,21,1,50,4,19,22,9,0,0,1.56227850914001,0.649473488330841,0.818270921707153,1.63447999954224,0.414467632770538,0.576504111289978,1.08676517009735,0.49360579252243,0.835316359996796,1.2609680891037,0.507534265518189,0.871187806129456,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,10,5,29,15,0,11,6,23,4,27,4,1,1,5,3,3,10,15,3,38,9,81,25,2,48,7,18,23,12,0,0,1.56230032444,0.649446547031403,0.818391025066376,1.63433885574341,0.414469540119171,0.576549649238586,1.08693146705627,0.493218451738358,0.836070477962494,1.26122200489044,0.507333099842072,0.871593356132507,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,6,2,37,15,0,8,0,25,3,31,8,0,2,1,4,2,14,20,7,33,2,87,18,3,48,3,16,24,9,0,0,1.56245768070221,0.649269580841064,0.819297671318054,1.63333737850189,0.414383262395859,0.576976418495178,1.08813714981079,0.490639477968216,0.840836465358734,1.26249849796295,0.505815267562866,0.874933838844299,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,6,13,36,15,0,9,0,25,5,27,7,0,1,0,3,4,10,18,1,32,6,85,19,0,53,4,17,25,10,0,1,1.5625091791153,0.649166107177734,0.819681107997894,1.63277554512024,0.41459396481514,0.576770842075348,1.08856058120728,0.489369571208954,0.843232810497284,1.26323199272156,0.504975855350494,0.87669289112091,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
18,13,8,33,15,0,10,1,23,4,28,6,1,2,1,3,0,7,15,5,33,5,87,19,2,47,9,18,24,7,1,1,1.56252062320709,0.649160385131836,0.819983184337616,1.63217663764954,0.414693713188171,0.576866626739502,1.08929979801178,0.487913191318512,0.845291018486023,1.26380753517151,0.504204750061035,0.878084897994995,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,8,5,36,16,0,11,6,23,2,23,8,0,1,9,6,2,13,23,4,35,7,86,19,2,48,3,19,22,12,1,0,1.56254947185516,0.649126410484314,0.820325911045074,1.6318187713623,0.414706140756607,0.577028036117554,1.0896258354187,0.487038224935532,0.846838355064392,1.26415979862213,0.503670036792755,0.879088342189789,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,9,6,33,11,0,11,0,26,6,30,5,0,3,4,4,1,10,18,5,31,6,83,20,2,46,7,20,25,11,1,0,1.56255185604095,0.649037301540375,0.820887863636017,1.6312837600708,0.414808094501495,0.577138185501099,1.09004127979279,0.485946863889694,0.848782539367676,1.26465880870819,0.502991616725922,0.880242943763733,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,10,5,34,14,1,16,0,26,1,25,9,8,0,0,5,3,10,21,7,29,7,89,19,0,46,3,23,24,9,0,0,1.56247556209564,0.648997366428375,0.821308195590973,1.63081562519074,0.414768368005753,0.577427089214325,1.09057033061981,0.484873622655869,0.850586175918579,1.26508092880249,0.502365171909332,0.881432771682739,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,8,7,38,15,0,11,0,25,7,27,8,1,2,1,2,5,7,15,10,34,7,87,21,1,48,5,20,23,10,1,0,1.562380194664,0.649014353752136,0.82150000333786,1.63034820556641,0.414746880531311,0.577625572681427,1.09082901477814,0.484031975269318,0.852034091949463,1.26545822620392,0.501735270023346,0.882539808750153,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,10,4,34,14,0,12,1,25,2,29,0,1,2,3,5,6,10,19,8,34,5,85,19,1,47,4,15,23,7,1,0,1.56225478649139,0.649015843868256,0.821745693683624,1.62990176677704,0.414822936058044,0.577703416347504,1.09082436561584,0.483224809169769,0.85320657491684,1.26558351516724,0.501069009304047,0.883473873138428,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
16,7,6,36,14,0,10,0,24,2,25,3,0,1,0,6,0,11,19,8,37,7,86,21,5,49,8,19,24,8,0,13,1.56210827827454,0.648997724056244,0.822149336338043,1.62944948673248,0.414831042289734,0.577961683273315,1.09107625484467,0.482276439666748,0.854275703430176,1.26580762863159,0.500593483448029,0.884204506874085,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,9,2,34,15,0,6,4,26,2,23,4,0,0,0,0,2,12,20,10,36,6,89,17,2,48,0,19,23,10,0,0,1.56179916858673,0.649062871932983,0.821985185146332,1.62916743755341,0.414905309677124,0.57797759771347,1.09122276306152,0.481520384550095,0.855433404445648,1.2658599615097,0.500196158885956,0.884790658950806,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,8,13,36,13,2,11,2,27,0,28,4,0,0,0,5,1,13,19,11,37,10,86,23,11,50,4,21,23,11,3,1,1.56163561344147,0.649028182029724,0.822127163410187,1.62895274162292,0.414913654327393,0.578124225139618,1.0912914276123,0.481043010950089,0.856196224689483,1.2659364938736,0.499879956245422,0.885244905948639,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,11,7,35,16,0,14,1,26,4,27,4,0,1,1,5,2,14,20,8,37,9,86,20,1,52,5,19,26,11,0,0,1.56142783164978,0.649009943008423,0.82240241765976,1.62870275974274,0.414905846118927,0.578355848789215,1.09137403964996,0.480474680662155,0.856988072395325,1.26597917079926,0.499541848897934,0.885915875434876,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
21,10,6,28,13,1,12,1,27,5,24,4,1,1,0,3,0,10,20,5,37,6,89,19,0,48,2,15,25,10,1,0,1.56122434139252,0.648956775665283,0.822645008563995,1.62847542762756,0.414982199668884,0.578422129154205,1.09111273288727,0.480166733264923,0.857380867004395,1.26601803302765,0.499198704957962,0.886387825012207,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
17,9,7,32,15,1,13,0,27,3,27,3,1,1,0,5,3,10,15,11,36,4,87,19,1,48,3,18,27,9,1,1,1.56101655960083,0.648899614810944,0.823046326637268,1.62830638885498,0.414966136217117,0.578706800937653,1.09122359752655,0.479669809341431,0.85749089717865,1.26593995094299,0.498850464820862,0.88677191734314,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,9,7,33,14,0,11,0,28,2,27,2,0,1,0,2,0,10,14,10,37,7,88,21,2,51,7,19,26,14,2,0,1.56079149246216,0.648844957351685,0.823415100574493,1.62815606594086,0.414995282888413,0.578822672367096,1.09103512763977,0.479362159967423,0.857711732387543,1.26577579975128,0.498512357473373,0.886977851390839,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,9,9,34,15,0,13,0,25,4,25,12,10,1,0,1,3,11,19,11,37,9,91,19,2,47,4,20,24,10,0,0,1.56053519248962,0.648820042610168,0.823594748973846,1.62800753116608,0.415030300617218,0.578932344913483,1.09097325801849,0.479134738445282,0.857990801334381,1.26561236381531,0.498352199792862,0.887066185474396,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
17,6,7,36,16,1,14,1,26,8,25,1,1,1,0,3,2,14,19,12,38,3,89,20,1,49,2,21,23,10,2,0,1.56026065349579,0.648795187473297,0.823662638664246,1.6279479265213,0.415001511573792,0.579145610332489,1.09083127975464,0.479183375835419,0.858135938644409,1.2655029296875,0.498217463493347,0.887292325496674,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
17,10,5,38,12,1,19,0,26,2,27,3,0,10,0,2,2,10,15,10,38,8,94,16,1,49,3,16,25,10,0,0,1.56006395816803,0.648733854293823,0.823770821094513,1.62791609764099,0.414991736412048,0.579239785671234,1.09078884124756,0.479287266731262,0.858055114746094,1.26542568206787,0.498061329126358,0.887565493583679,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,11,8,33,14,1,12,5,27,2,25,1,0,2,9,4,1,9,17,10,37,5,92,21,1,51,4,17,25,12,3,2,1.55981838703156,0.648715436458588,0.823876917362213,1.62780690193176,0.414843261241913,0.579737722873688,1.09068667888641,0.479539901018143,0.857538938522339,1.26534974575043,0.497806757688522,0.887905597686768,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
16,9,5,34,15,0,11,0,29,3,25,4,7,0,2,3,11,14,18,8,37,9,95,19,1,51,2,17,28,12,0,0,1.55957615375519,0.648652851581574,0.824309170246124,1.62772452831268,0.414824426174164,0.579999208450317,1.09057378768921,0.479745298624039,0.856755614280701,1.26523506641388,0.497599691152573,0.887977600097656,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
17,11,7,32,14,1,11,3,27,4,25,5,1,0,9,5,2,13,19,16,38,5,94,18,2,51,3,18,27,12,3,0,1.55924272537231,0.648721158504486,0.824012637138367,1.62751257419586,0.414762914180756,0.580366253852844,1.09052491188049,0.479847311973572,0.856009781360626,1.26492714881897,0.497472822666168,0.887858808040619,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,11,10,33,16,1,13,0,26,2,26,4,1,7,1,4,3,12,20,7,39,4,93,18,2,49,4,19,26,12,14,1,1.55902552604675,0.648711800575256,0.824190557003021,1.62743675708771,0.414699256420136,0.580597162246704,1.09052705764771,0.480039566755295,0.855234384536743,1.26463043689728,0.497448682785034,0.887591660022736,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
17,7,7,33,13,0,17,0,27,2,25,3,1,0,0,4,0,11,22,13,37,7,93,21,2,51,5,20,26,14,1,0,1.5587899684906,0.648747682571411,0.824291348457336,1.62739682197571,0.414656490087509,0.580857217311859,1.09041595458984,0.480335026979446,0.854340016841888,1.26443791389465,0.497372835874558,0.887262940406799,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,7,2,32,13,1,12,2,29,8,26,5,1,2,11,0,1,11,19,14,36,8,89,21,1,47,3,17,27,8,0,1,1.55857992172241,0.648771822452545,0.824437916278839,1.62736213207245,0.414571702480316,0.581137835979462,1.09042680263519,0.480499982833862,0.85309511423111,1.26422572135925,0.497291624546051,0.886897265911102,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,9,5,32,13,7,15,0,28,10,25,0,2,1,0,2,3,15,18,13,35,0,87,17,2,51,2,16,27,9,0,0,1.55837917327881,0.648793816566467,0.824519574642181,1.62730896472931,0.414485484361649,0.581382513046265,1.0900262594223,0.480881124734879,0.851709961891174,1.26385295391083,0.497266262769699,0.886562764644623,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
