S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MWx,MWy,MWz,MSx,MSy,MSz,MCx,MCy,MCz,MEx,MEy,MEz,session_time_stamp
52,17,17,7,10,0,3,0,1,0,5,6,14,1,11,4,10,17,10,16,32,141,15,60,2,5,4,8,0.185609817504883,-0.260481536388397,0.297135233879089,-0.193050354719162,-0.330589264631271,0.56883704662323,-0.0209855381399393,-0.473193168640137,0.312043845653534,0.0127666071057319,-0.165210694074631,0.264600455760956,29_Jan_2024_11_07
53,18,12,0,14,1,5,0,2,4,6,9,11,0,14,1,9,16,13,16,32,141,11,64,2,5,1,0,0.181102424860001,-0.260734498500824,0.294976800680161,-0.19302074611187,-0.330340802669525,0.568712055683136,-0.0208758488297462,-0.472996711730957,0.311938852071762,0.0085661374032497,-0.165117397904396,0.261924862861633,29_Jan_2024_11_07
54,15,13,1,11,0,6,5,5,9,6,4,9,2,10,1,9,16,11,13,33,144,6,59,0,5,2,0,0.178326457738876,-0.261062383651733,0.293509066104889,-0.192981585860252,-0.330272555351257,0.568651139736176,-0.0208033435046672,-0.47287330031395,0.311873644590378,0.0058270059525966,-0.16504430770874,0.26022857427597,29_Jan_2024_11_07
52,16,16,4,10,0,5,0,6,8,5,3,10,0,6,3,3,15,8,12,29,138,9,60,0,12,1,0,0.173893496394157,-0.261072903871536,0.291484177112579,-0.192950069904327,-0.330116540193558,0.568545341491699,-0.0206762738525867,-0.472671896219253,0.311784505844116,0.0017856992781162,-0.164919689297676,0.257805615663528,29_Jan_2024_11_07
45,11,15,0,11,1,3,0,0,5,1,1,15,3,9,1,5,10,11,14,34,146,10,60,5,5,1,0,0.169588029384613,-0.261269867420196,0.289319723844528,-0.192971810698509,-0.329881489276886,0.568419814109802,-0.0205350592732429,-0.472467005252838,0.311691492795944,-0.0021659955382347,-0.164760082960129,0.25556018948555,29_Jan_2024_11_07
46,13,23,0,11,0,5,9,4,7,6,6,17,1,11,2,6,7,7,12,33,146,16,55,2,4,3,4,0.166814222931862,-0.261399149894714,0.287798702716827,-0.193014517426491,-0.329707741737366,0.568328678607941,-0.0204379931092262,-0.472324460744858,0.311623394489288,-0.0047689042985439,-0.164639294147491,0.254156738519669,29_Jan_2024_11_07
49,15,16,6,10,0,5,0,5,7,6,8,3,1,11,1,8,7,8,12,33,150,10,57,2,4,2,0,0.16251902282238,-0.261653184890747,0.285853058099747,-0.193066835403442,-0.329559803009033,0.568217873573303,-0.0202960409224033,-0.472114264965057,0.311530262231827,-0.0085653103888034,-0.164330124855042,0.252296417951584,29_Jan_2024_11_07
48,13,16,0,10,0,4,8,6,7,7,7,3,0,9,1,10,11,9,14,32,133,10,57,3,4,2,0,0.158318519592285,-0.262105017900467,0.283820688724518,-0.193153515458107,-0.329310655593872,0.568084478378296,-0.020163644105196,-0.47191458940506,0.311442345380783,-0.0123275928199291,-0.164031714200974,0.250569105148315,29_Jan_2024_11_07
43,13,13,3,12,0,3,0,6,7,2,2,0,1,15,4,5,9,12,14,30,134,10,53,3,5,1,0,0.155422538518906,-0.262374490499496,0.282619655132294,-0.193239122629166,-0.329192161560059,0.568017184734345,-0.0200681649148464,-0.471781432628632,0.311394721269607,-0.0147569756954908,-0.163720354437828,0.249530881643295,29_Jan_2024_11_07
46,14,16,0,10,0,4,1,5,6,5,14,1,0,13,5,7,12,10,11,28,130,9,48,1,4,1,1,0.150958210229874,-0.263090431690216,0.280831843614578,-0.193415015935898,-0.329036802053451,0.567936420440674,-0.0199167914688587,-0.471584528684616,0.311337172985077,-0.0184099990874528,-0.163318783044815,0.248067945241928,29_Jan_2024_11_07
43,15,13,0,12,0,3,0,0,6,3,6,1,1,13,1,2,8,13,13,29,127,9,54,2,5,4,13,0.14672477543354,-0.263591766357422,0.279028356075287,-0.193613886833191,-0.328922003507614,0.56787121295929,-0.019778873771429,-0.471370041370392,0.311300873756409,-0.0219458136707544,-0.162779420614242,0.246793776750564,29_Jan_2024_11_07
43,16,17,0,7,0,4,0,0,12,7,5,2,2,4,1,4,10,11,11,32,126,8,55,3,8,2,1,0.14404034614563,-0.26391464471817,0.277876555919647,-0.193779036402702,-0.328818827867508,0.567824065685272,-0.0196879655122756,-0.471231162548065,0.311271160840988,-0.024226039648056,-0.162233248353004,0.24609512090683,29_Jan_2024_11_07
40,13,13,0,10,0,3,0,12,7,5,5,0,1,5,0,3,9,10,15,28,132,11,51,6,7,1,0,0.139744982123375,-0.264192283153534,0.27597650885582,-0.19406832754612,-0.328636676073074,0.567746937274933,-0.0195532366633415,-0.471001714468002,0.311225265264511,-0.027604904025793,-0.161550864577293,0.244950860738754,29_Jan_2024_11_07
42,11,13,0,11,0,1,9,3,5,4,5,4,1,7,0,3,6,8,12,28,129,10,48,2,8,2,0,0.135749071836472,-0.264847666025162,0.27445313334465,-0.19439896941185,-0.3284652531147,0.56767874956131,-0.0194217339158058,-0.470739126205444,0.311166614294052,-0.0311340652406215,-0.161051288247108,0.243783324956894,29_Jan_2024_11_07
42,11,15,3,11,1,5,0,4,7,5,11,0,0,5,0,5,6,12,13,29,132,11,51,2,6,1,0,0.133072793483734,-0.265027970075607,0.273360013961792,-0.19464011490345,-0.328343689441681,0.567625939846039,-0.0193281657993793,-0.470546185970306,0.311129301786423,-0.0334692746400833,-0.160745769739151,0.243093997240066,29_Jan_2024_11_07
41,11,16,0,13,0,4,1,3,7,6,6,4,1,5,0,5,8,10,13,30,127,11,47,4,4,0,6,0.128882274031639,-0.2658232152462,0.271863996982574,-0.195022717118263,-0.328186184167862,0.567557275295258,-0.019184373319149,-0.47025653719902,0.311079561710358,-0.03697195276618,-0.160275995731354,0.242139160633087,29_Jan_2024_11_07
39,13,15,0,11,0,3,1,4,7,3,10,0,1,3,0,5,6,9,11,28,123,12,45,2,5,3,0,0.124592639505863,-0.26649272441864,0.270232886075973,-0.195417463779449,-0.32804274559021,0.567496240139008,-0.0190428122878074,-0.469956457614899,0.311043739318848,-0.0404649153351783,-0.159762844443321,0.241207718849182,29_Jan_2024_11_07
40,10,12,2,9,0,3,0,9,7,5,10,1,1,7,0,3,9,9,12,30,123,9,50,8,7,0,0,0.121746182441711,-0.266818463802338,0.26907354593277,-0.19567346572876,-0.327898442745209,0.567495167255402,-0.0189471915364265,-0.469753444194794,0.311016857624054,-0.0427732244133949,-0.15942794084549,0.240698009729385,29_Jan_2024_11_07
36,12,15,0,9,0,5,0,3,8,2,7,1,0,5,1,4,6,7,10,28,122,8,46,1,9,2,2,0.117399953305721,-0.267906755208969,0.26741436123848,-0.196055591106415,-0.327552020549774,0.567500650882721,-0.0187785811722278,-0.469464153051376,0.310978412628174,-0.0461929738521575,-0.158908814191818,0.239989548921585,29_Jan_2024_11_07
35,14,14,0,8,0,3,0,3,7,2,8,0,1,4,1,6,10,7,8,28,116,7,45,1,10,2,2,0.114496044814587,-0.268546223640442,0.266211271286011,-0.19630441069603,-0.327383458614349,0.567503333091736,-0.0186415091156959,-0.469279706478119,0.310956001281738,-0.0484628602862358,-0.158575803041458,0.239553719758987,29_Jan_2024_11_07
35,13,14,0,9,1,4,0,1,8,3,11,0,1,0,0,3,6,7,7,24,117,10,50,2,11,1,0,0.110136143863201,-0.269350528717041,0.264596104621887,-0.196687415242195,-0.327140808105469,0.567498207092285,-0.0184444412589073,-0.469000518321991,0.310918867588043,-0.051896795630455,-0.158218041062355,0.238905996084213,29_Jan_2024_11_07
36,9,14,0,5,1,3,0,2,7,2,7,14,3,2,0,0,15,8,11,22,114,9,44,2,9,1,0,0.105942629277706,-0.270220875740051,0.263013333082199,-0.197021022439003,-0.326971352100372,0.567513704299927,-0.0182687453925609,-0.468721091747284,0.310880064964294,-0.0553364977240562,-0.157708078622818,0.238321304321289,29_Jan_2024_11_07
35,15,14,0,7,0,3,8,3,4,1,12,1,0,2,0,7,6,6,10,23,116,11,36,0,4,2,1,0.103348530828953,-0.270788252353668,0.261790245771408,-0.197226971387863,-0.326857656240463,0.567523419857025,-0.0181627087295055,-0.468542367219925,0.310852646827698,-0.057623453438282,-0.157280087471008,0.237912952899933,29_Jan_2024_11_07
36,12,14,0,8,0,1,0,3,6,3,11,0,0,0,15,4,6,7,10,26,117,6,39,11,8,1,0,0.0990465804934501,-0.271777063608169,0.260066568851471,-0.197533547878265,-0.326638877391815,0.567533552646637,-0.0179970003664493,-0.468287438154221,0.310824930667877,-0.0610957257449626,-0.156724989414215,0.237279787659645,29_Jan_2024_11_07
36,12,14,8,7,1,4,0,2,2,3,7,0,0,3,0,4,10,2,14,24,122,6,41,2,9,1,1,0.0948503389954567,-0.272659689188003,0.258188635110855,-0.197745889425278,-0.326503992080688,0.567559778690338,-0.0178284998983144,-0.468028992414475,0.31080088019371,-0.0644943043589592,-0.156297400593758,0.236641988158226,29_Jan_2024_11_07
37,12,14,0,8,0,4,0,2,6,0,11,1,1,8,0,4,10,6,11,27,104,6,42,2,10,2,0,0.0920811966061592,-0.273295074701309,0.25693616271019,-0.197841018438339,-0.326404899358749,0.56757515668869,-0.017720365896821,-0.467854470014572,0.310780078172684,-0.0667366683483123,-0.156075343489647,0.236231908202171,29_Jan_2024_11_07
36,13,16,0,13,0,2,0,3,3,4,9,0,3,2,0,6,8,7,14,24,99,5,39,1,4,1,1,0.0879402309656143,-0.274159073829651,0.254948019981384,-0.197935193777084,-0.326278358697891,0.567592740058899,-0.0175651907920837,-0.467615187168121,0.310730785131454,-0.0700967460870742,-0.155801221728325,0.235553085803986,29_Jan_2024_11_07
40,10,15,0,7,0,3,0,3,3,4,8,0,1,3,0,5,8,3,9,25,97,7,41,3,10,2,0,0.085282988846302,-0.27470999956131,0.25357523560524,-0.197979629039764,-0.326192319393158,0.567596852779388,-0.0174794662743806,-0.467463999986649,0.310670644044876,-0.0723330974578857,-0.155664503574371,0.235074818134308,29_Jan_2024_11_07
36,17,13,0,7,0,9,0,2,3,4,7,2,1,3,1,3,7,4,9,29,102,6,38,1,1,2,0,0.0815135613083839,-0.275494009256363,0.251520991325378,-0.198023274540901,-0.326070517301559,0.567582666873932,-0.0173263922333717,-0.467265665531158,0.310618996620178,-0.0756835788488388,-0.155538111925125,0.234325051307678,29_Jan_2024_11_07
39,11,14,4,7,0,5,0,4,4,7,9,0,1,9,0,6,9,5,11,23,102,9,38,1,1,0,1,0.0791053846478462,-0.275931000709534,0.250034809112549,-0.198047429323196,-0.325974225997925,0.567559957504272,-0.0172183532267808,-0.467146098613739,0.310592591762543,-0.077903501689434,-0.155490279197693,0.233800977468491,29_Jan_2024_11_07
36,14,16,0,6,0,8,0,3,3,2,6,1,0,5,1,12,5,0,8,25,96,9,35,2,1,0,0,0.0756146237254142,-0.276470899581909,0.24778226017952,-0.198071956634521,-0.325844138860703,0.567528545856476,-0.0170541126281023,-0.466951787471771,0.310548692941666,-0.0812069475650787,-0.155479595065117,0.233001381158829,29_Jan_2024_11_07
39,12,15,0,5,0,0,6,0,5,1,2,1,1,0,0,8,11,3,7,26,95,7,32,2,6,1,0,0.0722672417759895,-0.276938170194626,0.245527133345604,-0.198070615530014,-0.325719445943832,0.567484080791473,-0.0168727412819862,-0.46677839756012,0.310516089200973,-0.0844804644584655,-0.15547576546669,0.232134073972702,29_Jan_2024_11_07
39,12,14,0,8,0,5,8,3,9,3,8,0,2,1,0,5,7,4,12,26,96,7,29,1,1,0,2,0.0700880363583564,-0.277285397052765,0.244003385305405,-0.198060125112534,-0.325641006231308,0.567448496818543,-0.0167430751025676,-0.466667473316193,0.310493946075439,-0.0866239368915557,-0.155478805303574,0.231568977236748,29_Jan_2024_11_07
40,13,14,0,7,0,6,0,3,6,4,6,0,1,1,0,0,14,8,9,24,95,4,29,3,2,2,1,0.0670945942401886,-0.27764555811882,0.241518631577492,-0.198029637336731,-0.325521290302277,0.567387878894806,-0.016554944217205,-0.466507941484451,0.310455799102783,-0.0897405445575714,-0.155517667531967,0.230735942721367,29_Jan_2024_11_07
42,13,13,1,9,1,3,0,2,5,2,8,0,1,0,0,9,9,5,11,25,98,7,35,5,2,0,0,0.0651316493749618,-0.277940392494202,0.239921346306801,-0.198004841804504,-0.325402170419693,0.567337095737457,-0.0164206102490425,-0.466406226158142,0.310443073511124,-0.0917503237724304,-0.155554443597794,0.230181589722633,29_Jan_2024_11_07
39,17,14,0,13,3,7,0,3,5,1,9,11,13,0,1,6,11,6,10,23,95,5,38,1,1,3,2,0.0623616613447666,-0.278408199548721,0.237515404820442,-0.197956770658493,-0.325174242258072,0.567244529724121,-0.0162287801504135,-0.466254264116287,0.310425668954849,-0.0946839079260826,-0.155644968152046,0.229383140802383,29_Jan_2024_11_07
41,11,14,0,8,0,6,7,2,3,9,6,0,0,0,1,5,7,8,12,23,96,6,31,0,2,1,2,0.0604907572269439,-0.278778076171875,0.235999539494514,-0.197920143604279,-0.325023323297501,0.567195594310761,-0.0160853508859872,-0.4661685526371,0.310425341129303,-0.0965276360511779,-0.155733361840248,0.228836357593536,29_Jan_2024_11_07
39,11,13,0,7,0,7,0,8,3,0,6,0,4,1,1,6,8,8,13,25,96,7,34,1,1,6,9,0.0577552877366542,-0.279406577348709,0.233682200312614,-0.197845175862312,-0.324806213378906,0.567130446434021,-0.0158736295998096,-0.466050982475281,0.310425937175751,-0.0992217361927032,-0.155867889523506,0.228064715862274,29_Jan_2024_11_07
40,13,13,0,7,0,5,0,5,4,4,7,1,3,0,2,6,9,4,11,27,98,7,34,1,0,1,0,0.0559673048555851,-0.279909491539001,0.23229843378067,-0.197750508785248,-0.324686646461487,0.567072749137878,-0.0157594718039035,-0.465975403785706,0.310386091470718,-0.100897841155529,-0.155971050262451,0.227541446685791,29_Jan_2024_11_07
40,7,16,2,3,0,5,0,2,0,2,5,1,2,13,11,6,11,3,8,22,94,6,34,1,0,5,3,0.0559673048555851,-0.279909491539001,0.23229843378067,-0.197750508785248,-0.324686646461487,0.567072749137878,-0.0157594718039035,-0.465975403785706,0.310386091470718,-0.100897841155529,-0.155971050262451,0.227541446685791,29_Jan_2024_11_07
38,13,16,0,5,0,1,0,3,2,2,5,4,2,2,1,6,9,3,8,24,102,7,36,2,1,1,12,0.0507007166743278,-0.281483620405197,0.228314608335495,-0.197446346282959,-0.324344128370285,0.566957771778107,-0.0154931228607892,-0.465841472148895,0.310283780097961,-0.104533761739731,-0.156161174178123,0.226582139730453,29_Jan_2024_11_07
39,12,15,0,7,0,3,0,4,4,5,8,0,6,0,1,6,10,4,9,25,98,6,34,0,5,1,0,0.0490810610353946,-0.281896203756332,0.226959317922592,-0.197270318865776,-0.32416495680809,0.566879153251648,-0.0153565239161252,-0.465785384178162,0.310219913721085,-0.10623649507761,-0.156246066093445,0.226116999983787,29_Jan_2024_11_07
44,13,19,0,8,1,4,1,4,7,6,7,0,6,2,1,9,8,5,8,26,99,7,37,2,2,0,0,0.0469560846686363,-0.28242626786232,0.225090876221657,-0.19696818292141,-0.323947489261627,0.566769361495972,-0.0151609443128108,-0.465708822011948,0.310123920440674,-0.10853798687458,-0.156391367316246,0.22549007833004,29_Jan_2024_11_07
40,16,17,0,9,0,0,1,0,3,0,3,1,2,1,2,2,4,6,10,26,102,7,37,4,5,0,0,0.0455867461860179,-0.282712757587433,0.223890766501427,-0.196770519018173,-0.323794573545456,0.566696047782898,-0.0150319319218397,-0.465669482946396,0.310060620307922,-0.109900288283825,-0.156435921788216,0.225130170583725,29_Jan_2024_11_07
43,16,15,4,7,1,9,1,3,5,4,6,1,2,1,1,7,10,3,6,27,103,6,30,2,2,1,1,0.0437552444636821,-0.2830690741539,0.22196564078331,-0.196466729044914,-0.323590308427811,0.566611528396606,-0.0148439239710569,-0.465629577636719,0.309970706701279,-0.111799567937851,-0.156452193856239,0.224617049098015,29_Jan_2024_11_07
41,17,16,1,5,0,1,0,2,4,7,4,2,2,1,1,4,5,4,6,29,98,6,34,1,2,2,1,0.0421998687088489,-0.28333643078804,0.22017015516758,-0.196136146783829,-0.323432147502899,0.566529452800751,-0.0146665330976247,-0.465607047080994,0.309892117977142,-0.113371267914772,-0.156500682234764,0.224140465259552,29_Jan_2024_11_07
43,15,15,6,4,12,3,0,0,5,1,5,0,7,0,0,1,7,4,7,25,100,7,33,1,1,2,0,0.0412258133292198,-0.283541351556778,0.218785881996155,-0.19592273235321,-0.323314368724823,0.566475629806519,-0.0145540181547403,-0.465601801872253,0.309845775365829,-0.114205554127693,-0.156520128250122,0.223874479532242,29_Jan_2024_11_07
41,13,14,0,10,2,3,1,3,6,6,6,0,2,13,6,4,9,5,6,28,102,7,33,3,3,0,0,0.0403301082551479,-0.283691376447678,0.217591121792793,-0.195717424154282,-0.323155671358109,0.566427946090698,-0.0144404377788305,-0.465603947639465,0.309805482625961,-0.114917188882828,-0.156537622213364,0.223657295107841,29_Jan_2024_11_07
38,15,17,0,8,0,5,0,0,4,0,11,1,1,0,2,1,9,4,7,27,104,8,35,4,2,2,0,0.0391853414475917,-0.283950239419937,0.215708032250404,-0.195457264780998,-0.322956651449203,0.566351294517517,-0.0142543166875839,-0.46561986207962,0.309770375490189,-0.115761272609234,-0.156435698270798,0.223458006978035,29_Jan_2024_11_07
39,12,17,0,7,0,2,0,3,4,7,3,2,2,1,8,0,8,0,6,26,104,7,35,1,1,1,0,0.0381887555122375,-0.284297853708267,0.213931232690811,-0.195225954055786,-0.322792530059814,0.566289961338043,-0.0140661094337701,-0.465644776821137,0.309755980968475,-0.116310447454453,-0.156136929988861,0.223331868648529,29_Jan_2024_11_07
40,10,15,0,7,1,5,0,4,4,3,4,1,1,0,1,4,6,4,7,26,105,4,28,2,2,4,5,0.0375692099332809,-0.284496247768402,0.212674126029015,-0.195101544260979,-0.322689980268478,0.566287338733673,-0.0139520224183797,-0.46566042304039,0.309747278690338,-0.116533003747463,-0.155924260616303,0.223265752196312,29_Jan_2024_11_07
39,14,17,1,9,2,3,0,5,5,6,2,0,0,0,0,3,7,0,16,26,100,4,35,2,1,2,6,0.0367557071149349,-0.284955322742462,0.210971504449844,-0.194935649633408,-0.322554439306259,0.566287279129028,-0.0137692270800471,-0.465691715478897,0.309734731912613,-0.116692550480366,-0.155566841363907,0.223211631178856,29_Jan_2024_11_07
30,10,14,9,10,0,3,1,0,2,5,1,0,1,0,2,2,8,4,10,26,98,7,34,3,7,1,1,0.0366319194436073,-0.285138815641403,0.210361331701279,-0.194889068603516,-0.322509109973907,0.566287279129028,-0.0137103162705898,-0.465708613395691,0.309728413820267,-0.116699784994125,-0.15544530749321,0.223202422261238,29_Jan_2024_11_07
36,9,13,0,12,0,0,1,1,4,7,3,0,6,0,1,5,6,3,10,28,98,9,32,2,1,0,0,0.0364104621112346,-0.285287648439407,0.209756076335907,-0.194848939776421,-0.322470486164093,0.566290080547333,-0.0136538241058588,-0.46572270989418,0.30971884727478,-0.116698451340199,-0.155330076813698,0.22320619225502,29_Jan_2024_11_07
36,12,16,0,11,0,2,0,3,5,5,5,0,2,0,0,0,6,12,5,26,97,7,34,3,0,8,4,0.0358142182230949,-0.286065727472305,0.206625148653984,-0.194723218679428,-0.322387248277664,0.566292941570282,-0.0134697360917925,-0.465761542320251,0.309689432382584,-0.116470694541931,-0.154885277152061,0.223272711038589,29_Jan_2024_11_07
38,13,15,0,7,1,2,0,7,6,5,2,2,6,1,1,8,8,4,11,28,97,6,31,0,8,1,0,0.0357508473098278,-0.286653369665146,0.20496042072773,-0.19466370344162,-0.322273373603821,0.566311359405518,-0.0132953319698572,-0.465786695480347,0.30966654419899,-0.116056829690933,-0.154189392924309,0.223379120230675,29_Jan_2024_11_07
38,12,16,8,5,0,1,0,3,5,3,4,5,2,0,1,5,5,4,11,25,99,6,31,7,2,1,0,0.0357835814356803,-0.286948263645172,0.203531444072723,-0.194645136594772,-0.322154939174652,0.566301822662354,-0.01318652741611,-0.465793699026108,0.309659123420715,-0.115660600364208,-0.153797402977943,0.2234066426754,29_Jan_2024_11_07
35,11,15,0,5,0,0,0,2,7,0,3,0,11,0,1,4,3,8,10,26,100,3,35,3,0,4,5,0.0360768809914588,-0.287473917007446,0.201561540365219,-0.194628551602364,-0.32200101017952,0.566301107406616,-0.0130321951583027,-0.465790867805481,0.309650480747223,-0.114898085594177,-0.153359487652779,0.223397850990295,29_Jan_2024_11_07
37,9,15,2,3,1,0,0,2,7,2,2,3,3,2,3,7,11,4,10,27,98,11,34,7,1,0,0,0.0360458418726921,-0.287787586450577,0.199260666966438,-0.194598749279976,-0.321896106004715,0.566312730312347,-0.0129304537549614,-0.465765714645386,0.309595137834549,-0.113922946155071,-0.15306955575943,0.223392114043236,29_Jan_2024_11_07
39,13,15,0,8,0,1,0,4,5,0,11,1,2,1,1,5,7,3,8,25,96,6,31,1,0,4,3,0.036259226500988,-0.287846773862839,0.197657823562622,-0.194562807679176,-0.321843087673187,0.56632125377655,-0.0128672933205962,-0.46575328707695,0.309567928314209,-0.113190226256847,-0.152968943119049,0.22335284948349,29_Jan_2024_11_07
34,12,15,3,8,1,1,0,2,4,3,4,1,1,0,1,0,14,4,8,25,95,9,33,1,0,2,1,0.0369913876056671,-0.288200199604034,0.195745319128037,-0.194428563117981,-0.321771293878555,0.566342413425446,-0.0127794239670038,-0.465749442577362,0.309540182352066,-0.112052865326405,-0.153019472956657,0.22321879863739,29_Jan_2024_11_07
36,12,14,1,8,4,7,0,1,6,5,6,0,2,1,14,5,7,5,13,26,97,6,30,0,6,1,0,0.0376117527484893,-0.288364797830582,0.194527015089989,-0.194321930408478,-0.32171094417572,0.566354930400848,-0.0127065470442175,-0.465758919715881,0.309532463550568,-0.111154586076736,-0.153235599398613,0.22317510843277,29_Jan_2024_11_07
37,14,17,0,6,2,0,0,0,6,1,0,0,1,0,1,5,9,4,10,27,99,6,30,1,0,2,2,0.0388784743845462,-0.288778901100159,0.192981779575348,-0.194147884845734,-0.321614414453506,0.566357553005219,-0.0126115968450903,-0.465785920619965,0.30951002240181,-0.109795853495598,-0.153604075312614,0.223014533519745,29_Jan_2024_11_07
34,14,17,1,5,0,5,1,12,13,2,3,3,3,0,1,9,7,2,6,28,102,8,35,1,0,1,0,0.039777148514986,-0.288805514574051,0.191873133182526,-0.194008618593216,-0.321548819541931,0.566353797912598,-0.0125471428036689,-0.465824604034424,0.309498220682144,-0.10889957100153,-0.153833508491516,0.222824856638908,29_Jan_2024_11_07
33,10,14,1,7,1,3,0,1,7,4,8,0,2,0,2,6,11,2,11,28,103,8,37,1,1,1,0,0.041346501559019,-0.288651168346405,0.190238013863563,-0.193788766860962,-0.321450740098953,0.566362261772156,-0.012462762184441,-0.465909868478775,0.309482008218765,-0.107539407908916,-0.15417243540287,0.222486034035683,29_Jan_2024_11_07
38,11,15,0,9,0,2,0,1,6,6,8,0,0,0,1,5,8,2,7,29,103,8,36,2,1,2,0,0.0425058417022228,-0.288502395153046,0.189263194799423,-0.193637371063232,-0.321403384208679,0.566364049911499,-0.0124214366078376,-0.465974092483521,0.309469133615494,-0.106585763394833,-0.154445797204971,0.222233846783638,29_Jan_2024_11_07
