time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1115.46,3.24,0.19,1.3,0.37,0.21,0.85,-0.15,0.26,-0.48,0,0,0,1,60,395,42,210,0,0
1115.56,5.13,0.08,1.41,0.37,0.2,0.85,-0.14,0.26,-0.48,0,0,1,0,67,397,48,211,0,0
1115.67,4.38,0.09,1.39,0.37,0.21,0.85,-0.14,0.27,-0.48,0,0,0,0,70,397,49,213,0,0
1115.78,4.21,0.26,0.81,0.37,0.2,0.86,-0.14,0.26,-0.49,0,0,0,1,81,398,52,213,1,0
1115.88,3.75,0.31,1.03,0.37,0.2,0.86,-0.14,0.26,-0.49,0,0,0,0,95,398,53,214,0,0
1115.99,4.17,0.25,1.19,0.37,0.2,0.86,-0.14,0.27,-0.5,0,0,1,1,104,398,53,216,0,0
1116.09,3.82,-0.17,1.28,0.37,0.2,0.86,-0.14,0.26,-0.49,0,0,0,0,105,399,55,215,0,0
1116.2,3.26,0.25,1.22,0.37,0.2,0.86,-0.14,0.27,-0.49,0,0,0,1,106,397,55,216,0,0
1116.3,3.61,-0.03,1.36,0.37,0.2,0.86,-0.14,0.26,-0.5,0,0,1,0,106,396,54,216,0,0
1116.41,2.9,-0.79,1.26,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,106,396,54,216,0,0
1116.52,2.39,-0.22,1.35,0.37,0.21,0.87,-0.14,0.26,-0.49,0,0,0,0,105,394,53,215,0,0
1116.62,4.31,0.37,1.51,0.37,0.21,0.86,-0.14,0.27,-0.49,0,0,0,1,105,392,52,214,0,0
1116.72,3.5,-0.16,1.46,0.37,0.2,0.86,-0.14,0.26,-0.49,0,1,0,0,100,387,50,210,0,0
1116.83,3.32,-0.42,1.33,0.37,0.21,0.86,-0.14,0.26,-0.48,0,0,1,0,93,382,47,208,0,0
1116.94,3.38,-0.16,1.15,0.37,0.21,0.86,-0.14,0.26,-0.48,0,0,0,0,88,380,43,206,0,0
1117.04,3.88,0.03,1.59,0.37,0.22,0.86,-0.14,0.26,-0.48,0,0,0,0,85,382,40,207,0,0
1117.15,3.46,-0.09,1.18,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,84,383,38,207,0,0
1117.25,4.01,-0.07,1.57,0.37,0.21,0.86,-0.14,0.26,-0.48,0,0,0,0,77,382,39,206,0,0
1117.36,3.27,-0.11,1.37,0.37,0.22,0.86,-0.14,0.26,-0.49,0,0,0,0,77,384,40,207,0,0
1117.46,3.75,0.27,1.25,0.37,0.21,0.86,-0.15,0.26,-0.49,0,0,0,0,75,384,40,208,0,0
1117.57,3.27,-0.19,1.1,0.37,0.21,0.86,-0.14,0.26,-0.48,0,0,0,0,70,384,41,208,1,0
1117.68,3.75,0.15,1.22,0.37,0.21,0.86,-0.15,0.26,-0.49,0,0,1,0,69,385,42,207,0,0
1117.78,3.46,-0.14,1.32,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,1,68,385,40,206,0,0
1117.89,3.67,0.18,1.27,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,68,385,40,207,0,0
1117.99,3.8,-0.04,1.44,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,64,385,38,205,0,0
1118.1,4.02,0.08,1.44,0.36,0.21,0.86,-0.14,0.27,-0.48,0,0,0,0,67,386,41,208,0,0
1118.2,2.94,-0.1,1.15,0.36,0.22,0.86,-0.15,0.26,-0.49,0,0,0,0,67,388,42,208,0,0
1118.31,3.78,0.22,1.37,0.37,0.22,0.86,-0.15,0.26,-0.48,0,0,0,0,67,386,42,207,0,0
1118.41,3.38,0.25,1.11,0.37,0.21,0.86,-0.14,0.26,-0.48,0,0,1,0,66,387,44,208,0,0
